序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
132,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #酷宝囧翻了# 上晚自习的时候，飞了一只蝴蝶进来，被一个男生抓住了。他同桌一边伸手抢一边惨叫：放开我的英台！????????????????                                                            ", 2012-8-19 01:19,转发,评论,赞,iPhone客户端,yxNnBCcKG
133,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    出了影厅就看见灰太狼，当然开心啦@广州UME国际影城 @喜羊羊与灰太狼暑期大电影 我在:2宝岗大道 ????????                                                            ", 2012-8-19 01:17,1,评论,赞,iPhone客户端,yxNmyD7HZ
134,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    谈恋爱那会男人们都是灰太狼，忍辱负重，婚后都是大灰狼！哈哈！至此#七夕#即将到来之际，愿你们的灰太狼永远永远都是无私的灰太狼！本大王我要休息一下，明日影院见！#我爱灰太狼#全国欢乐上映中！嫁人就嫁灰太狼，七夕就选灰太狼！我爱你我爱你！ ????????                                                            ", 2012-8-19 01:15,转发,评论,赞,iPhone客户端,yxNlX7rYe
135,"
                                                                                                    感谢大家惠顾今天的百天活动。相聚这样多年轻人朋友！我们非常感谢朋友和我们一同分享喜悦和我们的五味历程！您的参与包容是对我们的最大关怀！请您多提宝贵意见以便我们改进更好为您服务！发展起我们的动漫事业！欢迎各界朋友指导谢谢 ????????                                            ",是,无, 2012-8-18 23:13,转发,2,赞,iPhone客户端,yxMya6DWh
136,"
                                                                                                    今天是动漫俱乐部百天！感谢各界朋友的惠顾。特别是周边支持动漫发展的朋友们。今天参加活动的多以年轻人为主。因为大家喜爱动漫；因为我们很多这个年龄的朋友都是看动画片长大的。从儿童时期到今天我们都有各自喜爱的动漫形象和偶像！希望那些激励我们成长的动画片永远伴随我们。动漫中的西柳欢迎您！ ????????                                            ",是,无, 2012-8-18 23:03,转发,评论,1,iPhone客户端,yxMu63Jji
137,"
                                                                                                    当您外出时请将电源关闭特别是使用电器的朋友，您一定在外出时检查一下比如电水壶、电饭煲、电磁炉，感谢今天维修队员的工作!还有燃气阀门一定关闭在您不使用时！安全是大事情我们相互提示 ????????                                            ",是,无, 2012-8-18 22:22,转发,评论,赞,iPhone客户端,yxMdA7Jzb
138,"
                                                                                                    2012年8月20日上午九时，西柳村组织法律知识宣传学习。希望广大村民流动人口积极参与学习。做知法、学法、用法的西柳人！欢迎大家积极来参与互动学习。您在参与学习时间内请您自觉遵守听课学习公共氛围！倾听交流为主会有相关法律从业者为您提供服务！欢迎您来共同学习！感谢您参与！谢谢您 ????????                                            ",是,无, 2012-8-17 11:29,转发,评论,赞,iPhone客户端,yxyw2pmDt
139,"
                                                                                                    2012年8月16日农村社区化监控设备来到我村建设安装。我村维修队员刘德龙、刘德鑫、连春合一同与安装工作人员在村域内各个街面进行安装布控30余个。通过网络、影像采集提升我村整体智能化管理工作，更好的建设西柳动漫小镇。感谢施工人员和西柳村维修队为我们的安全保障作出努力，谢谢您！ ????????                                            ",是,无, 2012-8-16 17:06,转发,评论,赞,微博 weibo.com,yxrijy4tE
140,"
                                                                                                    8月16日我村车辆乱停现象严重给广大村民出行带来不便，在遇到突发事件时无法保障急救车辆进入。在广泛听取村民和村民代表意见后我村各服务窗口工作人员刘德龙、刘德鑫、刘德顺、杨振、王震、连春合、王小林、王春香、韩丽梅、刘凤娟、宋祝群等入户进行宣传工作，请将爱车停放在专业停车公司。 ????????                                            ",是,无, 2012-8-16 17:05,1,2,赞,微博 weibo.com,yxrhK7prF
141,"
                                                                                                    2012年8月15日，西柳村党员贾庆华同志傍晚散步拾到一个手包。包内有现金、手机、身份证、医疗卡党员贾庆华立即将拾到手包交给村值班员由值班员王震、联系公安部门。值班员刘德龙、刘德鑫负责值班。到公安民警来由警察联系失主交还。我们感到雷锋精神在我们党员身上承传和我们工作人员一同践行北京精神 ????????                                            ",是,无, 2012-8-15 22:01,转发,3,赞,iPhone客户端,yxjNqmRJI
142,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【说话把控技巧】少说讽刺的话，多说尊重的话；讽刺带来记恨，尊重增加了解。少说拒绝的话，多说关怀的话；拒绝形成对立，关怀获得友谊。少说命令的话，多说商量的话；命令只是接受，商量才是领导。少说批评的话，多说鼓励的话；批评只会破坏，鼓励一定助人。 ????????                                                            ", 2012-8-15 18:42,转发,评论,赞,iPhone客户端,yxiuUjIbA
143,"
                                                                                                    2012年8月15日在炎炎的烈日中，巡防队员刘德龙、刘德鑫、王震与治安岗亭建设安装工作人员一起为我村域内各个路口进行建设安置工作。用西柳人的精神建设我们的村庄，用西柳人的努力改善我们的村庄。用西柳人的行动打造西柳动漫小镇。 ????????                                            ",是,无, 2012-8-15 17:05,转发,评论,赞,微博 weibo.com,yxhRwngyM
144,"
                                                                                                    2012年8月15日上午，农村社区化三站两室封闭设施治安岗亭来到我村建设安装。这次治安岗亭的建立有效预防和减少违法活动的发生，提高我村街面控制能力，增强群众的安全感，保障了我村和谐平安，共同建设打造西柳动漫小镇。 ????????                                            ",是,无, 2012-8-15 16:54,转发,评论,赞,微博 weibo.com,yxhMX1ddQ
145,"
                                                                                                    为动漫发展改化环境迎建美好生活！谢谢您绿化工作者！ ????????                                            ",是,无, 2012-8-15 09:32,转发,评论,赞,iPhone客户端,yxeTEk7Dt
146,"
                                                                                                    早安清晨：喜爱运动的村民在郊野公园散步打太极大家相互切磋技法，健身娱悦身心！ ????????                                            ",是,无, 2012-8-15 09:13,1,评论,赞,iPhone客户端,yxeM1fZHs
147,"
                                                                                                    2012年8月14日西柳村宣传栏前，我村司法干部王春香向村民认真热情的讲解即将在村委会开展的法律大讲堂活动。让更多的村民参与到活动中来，用知识丰富自己，用法律维护自己，共同建设打造西柳动漫小镇。 ????????                                            ",是,无, 2012-8-14 16:33,转发,评论,赞,微博 weibo.com,yx8dTaTXG
148,"
                                                                                                    西柳村为了深入贯彻落实“六五”普法规划，营造良好的法治氛围，使我村广大村民更快、更好的学习、了解到相关的法律知识。我村党支部、村委会组织一场法律大讲堂宣传教育活动，于2012年8月20日上午9点在村委会召开。专业的律师团队现场讲解婚姻法、合同法，提高村民法治观念和法律意识。 ????????                                            ",是,无, 2012-8-14 16:29,转发,评论,赞,微博 weibo.com,yx8c6lHgd
149,"
                                                                                                    2012年8月14日西柳动漫俱乐部迎来了一批小客人！双惠苑社区组织孩子来到我村动漫俱乐部体验北京精神、团队凝聚。谦让、礼貌、有序在孩子们心理成为了行动的主题。孩子们稚嫩的脸上流落出喜悦的表情，愉悦的动漫氛围体验一次不同的趣味童年生活。 ????????                                            ",是,无, 2012-8-14 15:08,转发,评论,赞,微博 weibo.com,yx7FAenOL
150,"
                                                                                                    //@V方恩光:转发微博                                            ",否,"
                                                                                                    一个人品位的高低，往往是由他身边的朋友决定的。和什么样的人在一起，你就会有什么样的人生：和勤奋的人在一起，你就不会懒惰；和积极的人在一起，你就不会消沉。如果你身边尽是消极颓废、目光短浅的人，他们就会在不知不觉中偷走你的梦想，使你越来越颓废、越来越平庸。 ????????                                                            ", 2012-8-14 14:57,1,评论,赞,iPhone客户端,yx7AYvwYw
151,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【下班出行带上雨具】14日11时北京气象信息：受降雨云带影响，今天下午多云转阴有阵雨，最高气温27℃，夜间阴有阵雨转多云，最低气温20℃，下班高峰可能正值降雨，出行请携带上雨具备用，雨天路滑，驾车请减速，注意交通安全。另外气温不高，体感比较舒适凉爽，有利于夜间睡眠。 ????????                                                            ", 2012-8-14 12:59,1,评论,赞,iPhone客户端,yx6OX7wSc
152,"
                                                                                                    角落里发现的一些元素！有着时代记号，骑着自行车一家三口。这个时代是昨天还是今天？是成长的记忆。家乡也在一天天成长。环境一天天改善起来，元素一天天多了起来 ????????                                            ",是,无, 2012-8-13 23:04,转发,评论,赞,iPhone客户端,yx1mevEOf
153,"
                                                                                                    太白斗酒诗百篇，自称是个微博仙。日日织博好分享，看我拿了个【斗酒百篇】勋章。O网页链接 ????????                                            ",是,无, 2012-8-13 22:40,转发,评论,赞,勋章馆,yx1cjgBNx
154,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【早晚舒适 明天傍晚西北部雷阵雨】13日17时北京气象信息：今天夜间多云，最低气温22℃，早晨舒适，适宜晨练。明天白天多云转阴，大部分时间适宜出行，最高气温28℃，傍晚西北部有雷阵雨，到西北部出行要带雨具，早去早回。明天夜间有全市性雷阵雨，注意防雨防雷电。 ????????                                                            ", 2012-8-13 22:35,转发,评论,赞,微博 weibo.com,yx1an0qxL
155,"
                                                                                                    立秋后还是很闷热，心肝气躁，血压上升。为您自己调一杯“山楂菊花茶”，休息一下吧！[好的]                                            ",否,"
                                                                                                    【山楂菊花茶降血脂】对于中老年人来说，控制血脂很重要。下面就推荐一款药茶：按3：2：1比例取山楂、白菊花、茶叶各适量，将山楂煎水冲泡菊花、茶叶，代茶饮用。也可以用山楂叶，因为山楂叶药性平和，不易上火，也不寒凉。此外，该方对于轻度脂肪肝也有一定疗效。 ????????                                                            ", 2012-8-13 22:33,转发,评论,1,微博 weibo.com,yx19uAORH
156,"
                                                                                                    学识不如知识，知识不如做事，做事不如做人。                                            ",否,"
                                                                                                    【励志经典语录】1、老板只能给一个位置，不能给一个未来。舞台再大，人走茶凉。2、下对注，赢一次；跟对人，赢一世。3、不识货，半世苦；不识人，一世苦。4、学识不如知识，知识不如做事，做事不如做人。5、重师者王，重友者霸，重己者亡。6、人生三比：比才华；比财力；比境界。 ????????                                                            ", 2012-8-13 22:26,转发,评论,1,微博 weibo.com,yx16JerEI
157,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    ＂随缘不变，不变随缘＂是为人处世的良方。随顺善因善缘避免结怨，才能成事；不随波逐流，放逸沉沦，才能免祸；把握原则而不僵化，善于融通，才能无碍。在与人交往中，既要坚守善恶是非的观念，又要创造和谐相处的圆融氛围，以智慧而行中道。 ????????                                                            ", 2012-8-13 22:24,转发,评论,赞,网站版微博,yx15KnVjb
158,"
                                                                                                    2012年8月13日下午我村社会劳动保障协管员韩丽梅、刘凤娟入户对流动人口困难生活人员进行入户宣传工作。解答相关劳动保障信息规章！为困难流动人口送去温馨。 ????????                                            ",是,无, 2012-8-13 19:31,转发,评论,赞,iPhone客户端,ywZXzAfYb
159,"
                                                                                                    西柳动漫小镇策划，首届动漫涂鸦活动节。为广大动漫涂鸦爱好者搭建交流平台！绽显动漫涂鸦。请联系我们！发私信呦、一起动漫涂鸦吧！ ????????                                            ",是,无, 2012-8-13 14:42,1,评论,赞,iPhone客户端,ywY4fpkFY
160,"
                                                                                                    一场农历立秋后的雨水后。西柳维修队刘德龙刘德鑫王震，对村域排污管线再次进行清理污物！希望我们大共同爱护我们的集体！珍惜劳动人员的辛勤劳动！贵，在于我们大家的坚持！ ????????                                            ",是,无, 2012-8-12 11:28,转发,评论,赞,iPhone客户端,ywNmXtl87
161,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【成功处世10大要领】：①守时，是做人的信誉；②找方法，不找借口；③微笑，让你友好而自信；④反省，每天总结自己；⑤敢于担当，错误面前负起责任；⑥换位，考虑对方感受；⑦诚信，培养恪守公信力；⑧控制，善于调节自我；⑨分担，经常也做一些“份外事”；⑩进取，不消极不懒散。 ????????                                                            ", 2012-8-11 21:18,转发,评论,赞,iPhone客户端,ywHOft2N6
162,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【让你好运的6个好习惯】1、洗澡的时候唱唱歌；2、不说消极的话,不落入消极情绪,一旦出现立即正面处理 ；3、每天出门照镜子,给自己一个自信的笑容；4、每天真诚的赞美别人三次以上 ；5、说话时,声音有力,感觉自己的声音似乎能产生有感染力的磁场 ；6、用你希望别人对待你的方式去对待别人。 ????????                                                            ", 2012-8-11 21:18,转发,1,赞,iPhone客户端,ywHO61yxy
163,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【销售说话技巧】1、说话必须简明扼要；2、对方在说话时，不要随便打断对方的话；3、面对客户提问时，回答一定要全面；4、认真回答对方的提问；5、不要用反问的语调和客户谈业务；6、学会赞扬别人。 ????????                                                            ", 2012-8-11 21:17,转发,评论,赞,iPhone客户端,ywHNGAihP
164,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【做人十心机】⒈做人不能太单纯 适度伪装自己 ⒉凡事留余地 要留退路 ⒊话不说绝 口无遮拦难成大事 ⒋成熟而不世故 ⒌心态好 想得开活得不累 ⒍懂方圆之道：没事不惹事，来事不怕事 ⒎不可少二礼:礼仪与礼物 ⒏人在江湖飘防挨朋友刀 ⒐偶尔""势利眼"" 寻可靠伙伴 ⒑放下面子来做人。 ????????                                                            ", 2012-8-11 21:17,转发,评论,赞,iPhone客户端,ywHNvD9Dz
165,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【7个处世秘籍】1:不害怕成为可笑的人。2:会接受恭维。3:对于自己外表的质疑给予正面回应。4:不说自己时不时做出的牺牲。5:不四处出击找寻诡计和别人话里的隐含意义。6:敢于主动结识自己喜欢的人。7:重视每一个身边的人，永远不忽略配角的感受。 ????????                                                            ", 2012-8-11 21:16,转发,评论,赞,iPhone客户端,ywHNetT6N
166,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【情绪的自我管理】1）人愤怒的那一个瞬间，智商是零，过一分钟后恢复正常。2）人的优雅关键在于控制自己情绪，用嘴伤害人，是最愚蠢的一种行为。3）我们的不自由，通常是因为来自内心的不良情绪左右了我们。4）一个能控制住不良情绪的人，比一个能拿下一座城池的人强大。 ????????                                                            ", 2012-8-11 21:15,转发,评论,赞,iPhone客户端,ywHMRb1rt
167,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【交际之道】1、提高你”语言流利度” 一种可以与任何人，在任何情况下都自信沟通的能力。这是许多成功人士的共同特征。 对于个人进步，比其它任何东西都重要。2、做真实的自己 要让人印象深刻，与众不同是关键。做自己才有魅力。你的独特性是你的力量。 ????????                                                            ", 2012-8-11 21:14,转发,评论,3,iPhone客户端,ywHMBw9iV
168,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【说话把控技巧】少说讽刺的话，多说尊重的话；讽刺带来记恨，尊重增加了解。少说拒绝的话，多说关怀的话；拒绝形成对立，关怀获得友谊。少说命令的话，多说商量的话；命令只是接受，商量才是领导。少说批评的话，多说鼓励的话；批评只会破坏，鼓励一定助人。 ????????                                                            ", 2012-8-11 21:14,转发,评论,赞,iPhone客户端,ywHMp5Vvt
169,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #光华观点#王建国：信息是企业生产要素转化为生产力的前提，是企业科学决策的依据。企业战略是解决企业主要问题的最佳方案，信息、信息分类和分类信息的不同组合是发现企业问题的不二手段，因此，没有信息，就没有企业战略。O网页链接 ????????                                                            ", 2012-8-11 21:06,转发,评论,赞,iPhone客户端,ywHJns4xU
170,"
                                                                                                    转发微博。                                            ",否,微博已被原作者删除, 2012-8-11 21:02,-1,评论,赞,iPhone客户端,ywHHOh2hY
171,"
                                                                                                    雨季排查村集体房屋结构安全。防止因房屋结构出现问题！西柳村党支部村委会提示大家：雨天出行注意安全。尽可能减少外出。如出行请注意路边安全提示！祝您周末愉快，关注天气预报！科学使用电器。 ????????                                            ",是,无, 2012-8-11 18:29,转发,评论,赞,iPhone客户端,ywGHC76f1
172,"
                                                                                                    //@清华EMBA:关注奥运！ //@清华大学经济管理学院:赛后在接受记者采访时，易思玲谈到了自己在清华经管学院的学习，她说，自己有信心学好，“我会努力，跟射击事业一样地奋斗”，希望能为清华尽一份力，“做到最好”。                                            ",否,"
                                                                                                    【清华经管学生易思玲夺得伦敦奥运首金】7月28日，在英国伦敦举行的第30届夏季奥林匹克运动会女子10米气步枪决赛中，中国选手、清华大学经济管理学院2011级学生易思玲以502.9环的总成绩夺冠，这是本届奥运会的首枚金牌。这一金牌也让易思玲在十米气步枪这一项目中完成了大满贯O网页链接 ????????                                                            ", 2012-8-11 10:34,转发,评论,赞,iPhone客户端,ywDAJvv08
173,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【天气闷热防中暑 注意防雨防雷电】11日7时北京气象信息：今天白天多云转阴，西部地区有阵雨，最高气温29℃，湿度较大，天儿闷热，注意补充水分，减少剧烈运动，以防中暑。有一股弱冷空气来加盟, 夜间将会出现雷阵雨，最低气温23℃，外出早点儿回家，注意防雨防雷电。继续关注临近预报。 ????????                                                            ", 2012-8-11 10:33,转发,评论,赞,iPhone客户端,ywDA80SHI
174,"
                                                                                                    2012年8月10日立秋后，高温不退。我村维修队员们仍然工作在一线，正忙着维修路灯照明。便利村民、流动人口出行，维修队员积极的工作，保障出行安全。以全新的面貌点亮居住环境，聚集更多的动漫人才来到我村共同发展。希望更多村民动起来，向维修队学习，要发展离不开村民的大力支持与参与。 ????????                                            ",是,无, 2012-8-10 16:49,转发,1,赞,微博 weibo.com,ywwCDA1zn
175,"
                                                                                                    2012年8月10日上午，西柳村党支部副书记何平，支部委员王春香，社保工作人员刘凤娟来到我村村民张跃书老人家中为寿星老人庆祝83岁生日，老人的笑脸上写满了幸福的一家人，我们祝愿您健康长寿！ ????????                                            ",是,无, 2012-8-10 16:41,转发,评论,赞,微博 weibo.com,ywwz2tBSu
176,"
                                                                                                    我们大家要多学习呦 ????????                                            ",是,无, 2012-8-10 09:58,转发,评论,赞,iPhone客户端,ywtVzryZn
177,"
                                                                                                    看金家村动漫文墙好棒阿 ????????                                            ",是,无, 2012-8-10 09:57,1,1,赞,iPhone客户端,ywtViAGDR
178,"
                                                                                                    家乡的黄昏深远而幽静，期许明日朝阳。感悟一种文化的氛围。温馨既浪漫。通惠河堤创意无限。润怀动漫发展 ????????                                            ",是,无, 2012-8-9 18:51,转发,评论,赞,iPhone客户端,ywnZqsYDS
179,"
                                                                                                    结合村民反应的村内乱停车现象。为逐步规范村内交通秩序，对于私停在我村集体范围的机动车，我们建议您将爱车停放在专业停车场！以确保在突发事件时村内交通通畅。确保急救车和遇有险情时救护车辆能急时进入村里进行救护！缓解道路狭小造成拥堵！谢谢您的支持与配合！ ????????                                            ",是,无, 2012-8-9 14:25,转发,评论,赞,iPhone客户端,ywmfGgaVJ
180,"
                                                                                                    农村社区化工作我村社长在积极投入场地标准化管理。更好服务村内群众和各界朋友来参加我村建设发展动漫文化产业！ ????????                                            ",是,无, 2012-8-8 09:47,转发,评论,赞,iPhone客户端,ywb04enXs
181,"
                                                                                                    //@李益宗:第一个                                            ",否,"
                                                                                                    不是最好的时光里有你们在，而是你们在，我才有了最好的时光。 @西柳动漫 ????????                                                            ", 2012-8-7 22:46,转发,评论,赞,iPhone客户端,yw6FLamNn
182,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【雷电黄色预警】市气象台7日21时25分发布雷电黄色预警信号：受雷雨云带影响，预计未来6小时本市自西向东先后有雷阵雨天气，局地短时雨强较大，请注意防雷防雨。 ????????                                                            ", 2012-8-7 22:43,转发,评论,赞,iPhone客户端,yw6Ey9Vhz
183,"
                                                                                                    [霹雳]晚上有雷阵雨，大家要防雨防雷电。                                            ",否,"
                                                                                                    【立秋来到天闷热 贴秋膘前先排毒】7日07时北京气象信息：今日立秋，夏天过后无病三分虚，民俗有立秋之时吃西瓜，寓意咬秋。也有贴秋膘的风俗，但中医认为要贴秋膘应先清理体内毒素。白天晴转阴，最高气温32℃，最小相对湿度50%，夜间阴转雷阵雨，最低气温25℃，最大相对湿度90%。注意防雷雨。 ????????                                                            ", 2012-8-7 16:29,转发,评论,赞,微博 weibo.com,yw4cU9sVo
184,"
                                                                                                    大家注意防雨防雷电，                                            ",否,"
                                                                                                    【傍晚西部有阵雨 夜间全市迎雷雨】7日11时北京气象信息：今天下午多云转阴，傍晚西部阵雨，最高气温32℃，中午时段还是比较晒的，尽量减少户外活动，注意防晒。湿度较大，闷热依旧，虽是立秋节气，重点还是防暑降温。夜间有全市性雷阵雨，最低气温25℃，注意防雨防雷电。 ????????                                                            ", 2012-8-7 16:28,转发,评论,赞,微博 weibo.com,yw4ciANuJ
185,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #招募#佳能5D3&世界顶级摄影灯Profoto棚拍体验！时间：本周六，地点：竞园图片基地32-B，5D3+数款佳能镜头现场试用体验，专业的灯光设备，动感的模特抓拍，机会难得，名额有限，赶快来参加报名吧！！详情猛击： O网页链接 @Profoto中国 ????????                                                            ", 2012-8-7 12:55,转发,评论,赞,iPhone客户端,yw2O4AOwt
186,"
                                                                                                    2012年8月7日西柳村班子成员与村域商户进行座谈交流，向村域商户宣传关于西柳村大力发展动漫文化产业。希望更多高端产业入住西柳，同时对现有商户进行产业升级。希望现有商户，更好的在升级改造期间得到更大的发展。我们欢迎社会各界动漫文化产业公司与我们联系。 ????????                                            ",是,无, 2012-8-7 10:01,1,评论,赞,微博 weibo.com,yw1Ffxn3h
187,"
                                                                                                     @aiwahu 您好 ????????                                            ",是,无, 2012-8-7 09:28,转发,评论,赞,iPhone客户端,yw1rTAVa4
188,"
                                                                                                    2012年8月6日上午，西柳村班子召开了周例会，大家共同学习打非治违工作会议精神。结合西柳村实际情况，大家纷纷对前段专项工作进行总结并分析下一步工作重点。特别是环境卫生，违章建设进行了深入的分析。找好工作突破口，改善居住环境，更好的发展动漫文化产业。 ????????                                            ",是,无, 2012-8-6 17:14,转发,评论,赞,微博 weibo.com,yvV4vyhaD
189,"
                                                                                                    2012年8月6日，西柳党支部委员王春香组织爱心（献血）。弘扬爱心接力精神。践行北京精神 ????????                                            ",是,无, 2012-8-6 09:32,转发,评论,赞,iPhone客户端,yvS2VzPPT
190,"
                                                                                                    转发微博。                                            ",否,微博已被原作者删除, 2012-8-5 19:31,-1,评论,赞,iPhone客户端,yvMxFuQc5
191,"
                                                                                                    转发微博。                                            ",否,微博已被原作者删除, 2012-8-5 19:27,-1,评论,赞,iPhone客户端,yvMvSoO6N
192,"
                                                                                                    留下一片欢快的记忆！我们前行。去共同发展动漫改变家乡！谢谢大家对村发展建设的支持，您的汗水血水留在我们村建设发展的记忆里！我们共同为未来努力！发展文化产业！谢谢您的工作，道一声辛苦与感谢您！辛苦了 ????????                                            ",是,无, 2012-8-5 10:59,转发,评论,赞,iPhone客户端,yvJbU975K
193,"
                                                                                                    童年的学友，且称之少年玩伴。今天已是而立之年！念匆匆少年行、天真无暇。多少事已逝。念怀发自少年轻狂。往昔可惜惜，借以（西溪且留下）怀今惜（非诚勿扰）如若相识确是缘说（同学再见）祝大家暑期聚会快乐！我们一起动漫 ????????                                            ",是,无, 2012-8-5 00:27,转发,评论,赞,iPhone客户端,yvF3s0CCt
194,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【天气炎热 防暑降温要牢记】4日7时北京气象信息：早晨一起床，就看到蓝天、阳光，今天是一个好天气，开窗通风，晾晒被褥，去去潮气，白天晴间多云，最高气温32℃，大气透明度好，紫外线很强，出行前做好防晒准备，也不要忘了防暑降温，多喝水。夜间晴转多云 ，最低气温23℃。 ????????                                                            ", 2012-8-4 08:03,转发,评论,1,iPhone客户端,yvyC1FEVR
195,"
                                                                                                     @aiwahu 晚上好[呵呵] ????????                                            ",是,无, 2012-8-3 21:23,转发,评论,赞,iPhone客户端,yvuqhnCHS
196,"
                                                                                                    苍老师，茫茫人海，遇见了你 是我这辈子最大的荣幸#微人生#O网页链接 ????????                                            ",是,无, 2012-8-3 19:45,转发,1,赞,微人生,yvtMop7YD
197,"
                                                                                                    看看今天的这里，和想想2007年时的那里！我们今天一定要看到商机。下午我走访这家企业！学习到很多，记得二十多天前我们开班子会吗？这有非常适合我们的商机。多向人家学习。我们会发展。感恩 ????????                                            ",是,无, 2012-8-3 19:14,转发,评论,赞,iPhone客户端,yvtzPcGqV
198,"
                                                                                                    看见是那里了吗？家乡在变！地区品质再提升，大家要看到阿。这是商机！！！进入高端！可以提升我们西柳房屋租赁市场环境促进餐饮行业发展，带动村域发展。我们欢迎更多高端企业和我们共谋发展。特别是发展动漫文化产业。我们要努力为企业提供良好环境！支持这样的企业发展！通过改善的环境可以更好发展 ????????                                            ",是,无, 2012-8-3 19:07,转发,评论,赞,iPhone客户端,yvtwNx9tO
199,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    集团新址揭幕顺利完成，感谢部门同事的努力，感谢天公作美。。。 ????????                                                            ", 2012-8-3 18:50,转发,评论,赞,iPhone客户端,yvtq4A58n
200,"
                                                                                                     @中国世代投资集团有限公司 你好 ????????                                            ",是,无, 2012-8-3 17:01,转发,评论,赞,iPhone客户端,yvsHE2qx0
201,"
                                                                                                    中国文化遗产日，古装少年诵读儒家经典。聚焦郑州登封的世界文化遗产“天地之中”历史建筑群。在嵩阳书院的诵读儒家经典活动中，孩子们身着古代服装诵读《论语》等国学经典。 ????????                                            ",是,无, 2012-8-3 14:29,转发,评论,赞,微博 weibo.com,yvrI0FFFJ
202,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【小活动：免费结缘赠送50串开光佛珠】合十！阿弥陀佛。顶礼南无本师释迦牟尼佛！开博一年多，已结识50万善友，借此机会免费结缘，向诸多善友赠送50串开光佛珠。（意为佛陀住世讲法49年，佛教微博成立1周年）转发此微博即有机会获得，7月31日将全部送出。念念从心起，念佛不离心，与诸多善友共修佛法。 ????????                                                            ", 2012-8-3 14:11,转发,评论,97,微博 weibo.com,yvrB1dHiN
203,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【阵雨先现东部 夜间涉及全市】8月3日11时北京气象信息：今天天空云量较多，紫外线不太强，但中午前后有些闷热，多喝水，适当午休。下午以阴为主，最高气温29℃，傍晚东部首先出现阵雨，到夜间降雨扩展到全市，最低气温23℃。这次降雨总体雨量不大，对市区的交通出行不会造成太大影响。 ????????                                                            ", 2012-8-3 14:02,转发,评论,赞,微博 weibo.com,yvrxcuHDq
204,"
                                                                                                    阳光、祥和，还有一只胖猫咪陪着，有木有幸福的感觉！                                            ",否,"
                                                                                                    每次看到那个温柔的少年和那只肥肥的猫，嘴角都会不经意上扬，愿他们永远相伴，愿阳光温和，岁月静好……#夏目友人帐# ????????                                                            ", 2012-8-3 13:58,转发,评论,赞,微博 weibo.com,yvrvuqGAL
205,"
                                                                                                                                                ",否,微博已被原作者删除, 2012-8-3 13:52,-1,评论,赞,微博 weibo.com,yvrthComA
206,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    一转眼就已挥霍了最后的青春。现实一点一点消磨我们的棱角，侵蚀我们的梦想，在失落，遗憾，不甘，愤懑的时候，想到还有你们，即使有些东西已经再也找不回来，我的掌心始终握着最珍贵的宝藏，给我力量。谢谢上天，让我们在最美的年华彼此遇见。——《想你们的时候》 ????????                                                            ", 2012-8-3 13:51,转发,评论,1,微博 weibo.com,yvrsz0viM
207,"
                                                                                                    //@清华EMBA:昨日，在清华经管的毕业典礼上，柳传志先生分享的这一案例，想必让大家都受益匪浅。                                            ",否,"
                                                                                                    #清华经管2012毕业典礼# 从2010年毕业典礼开始，学院每年都会邀请校外演讲嘉宾做毕业典礼演讲。2010年是秦晓，2011年是吴敬琏，2012年是柳传志。柳以联想集团收购IBMPC为例，讲述了在这一并购中，联想如何建班子、定战略、树立核心价值观。他告诉同学，支持他成功的理念，就是把学习作为一种生活方式。 ????????                                                            ", 2012-8-3 13:29,转发,评论,赞,iPhone客户端,yvrjLxvQt
208,"
                                                                                                    温淑珍老人今天生日！西柳党支部村委会代表村集体由支部委员王春香、预备党员韩丽梅送去大家对老人健康长寿的祝福！希望我们村有更多长寿老人。在新农村发展中让更多老人享用年轻一代班子和村民共同努力的辛勤成果。祝您健康长寿！让老人更多感受到我们发展动漫文化产业氛围。实现三间房乡文化产业发展 ????????                                            ",是,无, 2012-8-3 12:05,转发,评论,赞,微博 weibo.com,yvqLBpO4g
