序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
166,"
                                                                                                    这些消防标志大家见过没，知道神马意思不？今天#消防员#带大家一起了解这些知识，多学习一点总是好的！有条件的[收藏]一下！ ????????                                            ",是,无, 2012-7-19 14:42,4,1,赞,微博 weibo.com,ytanUprxW
167,"
                                                                                                    【弘扬拥军风尚，增进军民情谊】为丰富官兵警营文化生活，提升警营文化氛围，陶冶官兵情操，7月15日，通州消防支队特别邀请社会各界书画家走进警营，为建军85周年献礼，为支队官兵现场挥毫泼墨，以特有的方式慰问战斗一线的消防官兵,为消防官兵带来了一场丰厚的精神文化大餐！ ????????                                            ",是,无, 2012-7-19 14:33,转发,3,赞,微博 weibo.com,ytakhwiXz
168,"
                                                                                                    这些消防标志大家见过没，知道神马意思不？今天#消防员#带大家一起了解这些知识，多学习一点总是好的！有条件的[收藏]一下！ ????????                                            ",是,无, 2012-7-18 15:25,19,5,赞,微博 weibo.com,yt1f3bNFu
169,"
                                                                                                    大家要小心蚊虫叮咬，不要被蚊子大军咬到。                                            ",否,"
                                                                                                    【北京今年蚊子明显多过往年】根据北京市疾控中心监测数据，截止6月底北京平均蚊子密度同比上升16%，居民社区的蚊虫密度最高，成为蚊子出没的“重灾区”。这与今年雨水多、空气湿度大有关。根据历年监测数据，北京地区蚊虫密度高峰期将出现在7月下旬至8月中下旬，今后一个月内蚊虫密度会继续上升。 ????????                                                            ", 2012-7-18 10:09,3,2,赞,微博 weibo.com,ysZaPxQqP
170,"
                                                                                                    小说《傲慢与偏见》的作者简·奥斯汀于1817年7月18日去世，她是英国著名女性小说家，她的作品关注乡绅家庭女性的婚姻和生活，以女性特有的细致入微的观察力和活泼风趣的文字真实地描绘了她周围世界的小天地。对英国小说的发展史有承上启下的意义，被誉为地位“可与莎士比亚平起平坐”的作家。 ????????                                            ",是,无, 2012-7-18 08:52,2,评论,赞,微博 weibo.com,ysYFh7e8b
171,"
                                                                                                    那些年，我们在部队组过的乐队！                                            ",否,"
                                                                                                    工作之余在云梯车上我们消防兵也可以很文艺哦！@北京消防 @北京通州消防支队 @辽宁-消防映像 @福建消防宣传 @广西崇左市消防支队 @江苏消防宣传 @湖南消防 @南粤消防在线 @湖北消防总队 @广州消防 @广州公安 ????????                                                            ", 2012-7-17 10:27,7,5,赞,微博 weibo.com,ysPRryBWm
172,"
                                                                                                    #每日警情#都来看看！                                            ",否,"
                                                                                                    #每日警情# ????????                                                            ", 2012-7-17 10:21,1,1,赞,微博 weibo.com,ysPPcptSG
173,"
                                                                                                                                                ",否,"
                                                                                                    #北京消防绝版老照片# 向1960年~2012年 所有战斗在@北京消防 一线的老消防员致敬 我们跑遍了整个北京城 采访了上世纪六七年代的北京消防老兵~拍了一个小短片 就叫做 #寻找那些老消防的回忆# 希望大家喜欢 O网页链接 @赴汤蹈火119 @平安北京 @新浪视频 @姚晨 ????????                                                            ", 2012-7-17 09:55,转发,1,赞,微博 weibo.com,ysPEA3MNh
174,"
                                                                                                    2000年的7月17日我国著名评剧、小品演员赵丽蓉因肺癌逝世。她是歌舞小品的创始人。也是赴赵本山之前与其齐名的第一代小品王。有“小品太后”之美誉。1991年，她凭《过年》中的“母亲”一角获该年度东京国际电影节影后，以及中国电影政府奖。2000年7月17日清晨7时30分因肺癌逝世，享年72岁。 ????????                                            ",是,无, 2012-7-17 09:28,12,5,赞,微博 weibo.com,ysPttyFRG
175,"
                                                                                                    消防连万家，安全你我他。火灾自救逃生十二招，希望大家多学习一点，有条件的可以[收藏]一下。 ????????                                            ",是,无, 2012-7-16 10:22,22,6,赞,微博 weibo.com,ysGp6FBKg
176,"
                                                                                                    各种#消防员#，你喜欢哪款卡通人物呢？ ????????                                            ",是,无, 2012-7-16 10:17,12,4,1,微博 weibo.com,ysGmLAfrG
177,"
                                                                                                    和你一起体验，铁军是怎样炼成的！                                            ",否,"
                                                                                                    #铁军是怎样炼成的#空中悬垂训练，教官正在纠正动作。 ????????                                                            ", 2012-7-16 09:18,3,1,赞,iPhone客户端,ysFZ9pG2N
178,"
                                                                                                    //@文明北京: #便民消息#                                            ",否,"
                                                                                                    #交通资讯#7月10日起，50辆电动出租车在密云县县域内开始正式上路运营。密云县成为继延庆、房山之后，本市第三个使用电动出租车的区县。这50辆出租车采用的是北汽新能源公司生产的E150EV纯电动车。电动出租车的收费标准为3公里以内起步价8元，3公里以上，每公里收费2元。 ????????                                                            ", 2012-7-13 15:11,1,2,赞,微博 weibo.com,ysg0O0aK7
179,"
                                                                                                    家庭防火有""四宝"",看看你家有木有？家庭防火很重要，切莫轻视保安全。#消防员#推出防火“四宝”，希望大家多学习一点，有条件的可以[收藏]一下！ ????????                                            ",是,无, 2012-7-13 15:09,2,1,赞,微博 weibo.com,ysfZLgHvo
180,"
                                                                                                    火灾逃生自救十二招，大家都来看看，多学习一点总是好的。[收藏]一下吧！ ????????                                            ",是,无, 2012-7-12 14:45,29,8,赞,微博 weibo.com,ys6pNhxdi
181,"
                                                                                                    这些消防标志大家认识吗？不认识的可以学习一下，多学习一点总是好的，有条件的可以收藏一下[收藏]！ ????????                                            ",是,无, 2012-7-12 14:43,11,4,赞,微博 weibo.com,ys6oZlPMm
182,"
                                                                                                    我国著名老一代相声表演艺术家、中国广播艺术团一级演员郭全宝于2004年7月12日因患癌症在北京逝世，享年82岁。郭全宝，著名相声表演艺术家，中国曲艺家协会会员。郭全宝先生艺术精湛，捧逗俱佳，风格火爆，幽默风趣，并且擅长单口相声，还精通京剧、单弦儿、数来宝等多种艺术形式。 ????????                                            ",是,无, 2012-7-12 09:38,8,1,赞,微博 weibo.com,ys4p85Kw4
183,"
                                                                                                    #今天你吃早餐了吗#【不吃早餐的危害 】早餐占一天营养成分60%-70%，不吃早餐会免疫力下降、肠胃病、结石、便秘、痔疮、衰老、糖尿病、贫血、手脚冰凉、不孕不育、心脑血管等180种慢性疾病。男人不吃早餐最伤肝；女人不吃早餐最伤子宫。今天你吃早餐了吗？ ????????                                            ",是,无, 2012-7-12 09:12,4,1,赞,微博 weibo.com,ys4eAsRCc
184,"
                                                                                                    这些消防标志大家认识吗？不认识的可以学习一下，多学习一点总是好的，有条件的可以收藏一下[收藏]！ ????????                                            ",是,无, 2012-7-10 14:30,69,18,赞,微博 weibo.com,yrNsDuKy3
185,"
                                                                                                    #每日火情#大家来看看！                                            ",否,"
                                                                                                    #每日火情# ????????                                                            ", 2012-7-10 09:19,1,1,赞,微博 weibo.com,yrLqijgxO
186,"
                                                                                                    #常吃5种食物让你越来越老#1、含铅食品：引起记忆力衰退；2、腌制食品：易与体内的各类物质作用生成亚胺类的致癌物质；3、霉变食物：导致腹泻、呕吐、头昏等症状；4、水垢：引起早衰；5、过氧脂质食品：会对人体内的酸系统以及维生素等产生极大破坏作用，并加速促人衰老。 ????????                                            ",是,无, 2012-7-9 15:31,5,2,赞,微博 weibo.com,yrEqQsMbz
187,"
                                                                                                    #每日火情#都来看看。                                            ",否,"
                                                                                                    #每日火情# ????????                                                            ", 2012-7-9 09:45,转发,评论,赞,微博 weibo.com,yrCaln9Yg
188,"
                                                                                                    执子之手！献给所有相爱和有爱的人们！~~~ ????????                                            ",是,无, 2012-7-9 09:00,6,2,赞,微博 weibo.com,yrBS2oMlH
189,"
                                                                                                    这些消防标志大家认识吗？不认识的可以学习一下，多学习一点总是好的，有条件的可以收藏一下[收藏]。 ????????                                            ",是,无, 2012-7-6 15:20,10,3,赞,微博 weibo.com,yrc51kRuh
190,"
                                                                                                    注意了#7月9日起北京开始新一轮尾号限行#7月9日起，北京市将开始新一轮尾号限行轮换，下周一限行尾号与本周五一致，均为2和7、周二至周五分别为：3和8、4和9、5和0(含临时号牌、尾号为英文字母的号牌)、1和6。开车的同志们注意轮换啦，别被警察叔叔拦住了才想起来哦！ ????????                                            ",是,无, 2012-7-6 10:35,15,评论,赞,微博 weibo.com,yradm2dKk
191,"
                                                                                                    #每日火情#来看看！                                            ",否,"
                                                                                                    #每日火情# ????????                                                            ", 2012-7-6 09:48,转发,评论,1,微博 weibo.com,yr9Uk9elv
192,"
                                                                                                    当老照片碰上老地方……你，被触动了吗？ ????????                                            ",是,无, 2012-7-6 09:10,3,评论,赞,iPhone客户端,yr9EFo4Kt
193,"
                                                                                                    #中暑怎么办# 中暑前期头晕、耳鸣、恶心、胸闷、口渴、大汗，但体温不超过37.5度；轻度中暑面色潮红或苍白、气短、皮肤灼热或湿冷、心率增快；严重中暑会引起痉挛，血压下降、脉搏呼吸加快、大量出汗、眩晕虚脱。出现中暑4步急救：阴凉处仰卧-物理降温-补充淡盐水-严重的送医。 ????????                                            ",是,无, 2012-7-5 16:43,11,5,赞,微博 weibo.com,yr3c7oAg0
194,"
                                                                                                                                                ",否,"
                                                                                                    昨天凌晨,家住昌平区北七家镇某小区的女子彭某,酒后与其丈夫李某发生纠纷,竟有了轻生的念头,从自家二楼窗台跳下。正在楼下调解的昌平公安分局平西府派出所民警申国华,冲过去张开双臂徒手接住她,彭某的双脚却重重砸到申国华头部,造成申国华昏厥倒地。苏醒后得知该女子经检查安然无恙,申国华这才放心。 ????????                                                            ", 2012-7-5 10:20,3,2,赞,微博 weibo.com,yr0GKlHkd
195,"
                                                                                                    2012年7月3日。烈日灼天！三年前的这一天，通州新华联家园北区南门处的一口污水井，吞噬了7条生命，其中包括一名时值未满20岁的消防战士——张丽晓。三年以来，每年的夏日，小区里的参天碧树都在张丽晓的英灵遮阴纳凉。但是这点阴凉仍然不足以让怀念丽晓的眼泪停留片刻，在这高温下被迅速蒸发。 ????????                                            ",是,无, 2012-7-5 10:15,23,12,赞,微博 weibo.com,yr0EMCrnV
196,"
                                                                                                    #每日火情#大家来看看。                                            ",否,"
                                                                                                    #每日火情# ????????                                                            ", 2012-7-5 09:39,1,1,赞,微博 weibo.com,yr0qbxqHc
197,"
                                                                                                    [赶火车]酷热的天气、漫长的暑假吸引了大量的中小学生在江河边玩耍，目前已进入溺水事故的高发期。家长要及时教育小孩游泳时要有大人陪同，不擅自与同学结伴游泳，不到无安全保障的水域游泳。 ????????                                            ",是,无, 2012-7-5 09:10,7,1,赞,微博 weibo.com,yr0ef2MwT
198,"
                                                                                                    这个好帅气有没有？！~~~//@福建消防宣传: 帅气！                                            ",否,"
                                                                                                    十八大前夕，鼓楼消防国旗护卫队——“Jeep自由客”正式亮相。 ????????                                                            ", 2012-7-4 17:00,1,评论,赞,微博 weibo.com,yqTSAyMvd
199,"
                                                                                                    这才是真正的“高富帅”！                                            ",否,"
                                                                                                    【真的“高富帅”！】7月2日凌晨，烟台一公司宿舍楼突发火灾，住在三楼的总经理周江疆为救同事，两度返回火场。10名员工全部获救，他却窒息倒在火场没能出来……小伙子才28岁，1米86的个头，南通人，“富二代”，出事前刚买了一辆保时捷，而且正在筹备婚事。via.扬子晚报O网页链接 ????????                                                            ", 2012-7-4 14:09,11,4,9,微博 weibo.com,yqSL1yCup
200,"
                                                                                                    #温馨一刻#奥特曼，你别哭了， 小怪兽会一直一直都陪着你。 心情不好，你就打我吧！~~~ ????????                                            ",是,无, 2012-7-4 09:47,7,5,赞,微博 weibo.com,yqR2IC6Tf
201,"
                                                                                                    拯救江豚，刻不容缓！                                            ",否,"
                                                                                                    #震惊君微公益#长江江豚是全球唯一的江豚淡水亚种,它上扬的嘴角,看起来似乎在向每一个看着它的人微笑,让人觉得十分温暖而舒适。可是,灿烂的微笑也没办法阻挡它们走向灭绝的步伐。长江的污染和过度开发,造成长江江豚数量骤降,濒于灭绝——请转起来!一起保护我们的家园!拯救江豚!!! ????????                                                            ", 2012-7-4 09:34,13,2,16,微博 weibo.com,yqQXA5jn7
202,"
                                                                                                    #消防员#提示：谨慎驾驶，对别人负责也是对自己负责！                                            ",否,"
                                                                                                    昨天9时，一辆客车在开往杭州西站的路上被一辆桑塔纳从对侧车道直撞了上来，随后桑塔纳翻倒在地，车子几乎折成了两半，地上满是血迹，消防官兵赶到后，将3名被困人员救出，其中两名男乘客已经奄奄一息。目前，事故已造成2死4伤。玉溪消防支队提示：小心开车，对别人负责就是对自己负责。 ????????                                                            ", 2012-7-4 09:10,转发,1,赞,微博 weibo.com,yqQNA9avq
203,"
                                                                                                    追思，老艺术家，一路走好！                                            ",否,"
                                                                                                     #送别陈强#今天上午，陈强追悼会在北京八宝山大礼堂举行，陈佩斯携儿子与兄长乘面包车到达，其后陈强的遗体被抬入灵堂，由于追悼会全程禁止媒体拍摄，工作人员开始清场。6月26日晚，我国著名电影表演艺术家陈强因病医治无效在北京逝世。 ????????                                                            ", 2012-7-4 09:02,6,1,1,微博 weibo.com,yqQKngMmi
204,"
                                                                                                    #历史上的今天#四大名著中的《西游记》主人公唐僧于664年7月4日逝世。唐僧本名玄奘（602年－664年），汉传佛教史上最伟大的译经师之一，中国佛教法相唯识宗创始人；出家后遍访佛教名师，至天竺学习佛教。所撰又有《大唐西域记》，为研究印度以及中亚等地古代历史地理之重要资料。 ????????                                            ",是,无, 2012-7-4 08:53,3,3,赞,微博 weibo.com,yqQGEuxwQ
205,"
                                                                                                    //@北京消防: 咱北京市消防局的张高潮局长正在中国之声直播室，和大家一起聊聊消防官兵背后的故事。粉丝朋友们可以通过此条微博评论参与讨论呦                                            ",否,"
                                                                                                    晚高峰马上开播！今天16:30，北京市消防局局长张高潮少将 来到中国之声直播室，和大家一起关注消防官兵背后的故事。听众朋友可以随时参与讨论，登陆中国之声或新闻晚高峰微博，与我们互动。 ????????                                                            ", 2012-7-2 16:46,转发,评论,3,微博 weibo.com,yqAVKB4PP
206,"
                                                                                                    今年夏天，西瓜好忙！~~~#消防员#送上西瓜一枚，给大家败败火！ ????????                                            ",是,无, 2012-7-2 16:42,59,7,赞,微博 weibo.com,yqAU87QRi
207,"
                                                                                                    我们的驻港部队！有木有被帅到？！~~~ ????????                                            ",是,无, 2012-7-2 16:20,34,22,赞,微博 weibo.com,yqALc5vhm
208,"
                                                                                                    已经进入炎夏，气温升高，自驾车出游中容易导致高温爆胎。#消防员#提醒：在出行前要仔细检查轮胎状态，如有过度磨损、老化、开裂等情形，要及时更换，同时注意不要充气过满。行车过程中切忌超速行驶，以免胎温迅速升高、橡胶加速老化而导致爆胎。 ????????                                            ",是,无, 2012-7-2 09:56,4,2,赞,微博 weibo.com,yqyfnxTld
209,"
                                                                                                    周末啦，亲爱的“通心粉”们有没有神马出行计划呢？还是在炎热的夏日周末躲在家里看看自己喜欢的书籍或电影，彻底放松一下自己呢？#消防员#提醒大家，天气炎热，注意防暑，多喝水呀！~~~ ????????                                            ",是,无, 2012-6-30 08:54,1,4,赞,微博 weibo.com,yqeZl39Bm
210,"
                                                                                                    //@平安北京:                                             ",否,"
                                                                                                    【易引起汽车自燃的“危险品”】近日，安徽省城一辆轿车当街自燃，瞬间变废铁。警方提醒：部分汽车香水遇49℃高温即可爆炸，车内透明物都可能变身聚光凸透镜，还有长时间放车内的打火机、老花镜、电池等，都是引发汽车自燃的危险因素哦，看到的童鞋赶紧动起来！ ????????                                                            ", 2012-6-29 15:38,2,评论,1,微博 weibo.com,yq8cFr1aU
211,"
                                                                                                    安全不容忽视，包括家用的饮水机，电视待机，空调待机很多这些平时背大家认为是安全的家用设备都纯在这安全隐患，所以离开时尽量将不用的电器关闭。                                            ",否,"
                                                                                                     【你手机充电会几天忘拔电源吗？】27日，深圳一小区两房一厅烧成废墟，事发时小伙子的手机正在充电，手机放在沙发上，几天没拔掉电源。充电器发热着火引燃沙发，而后火势越来越大。。 （完了我也经常不拔电源。。引以为戒啊各位！ - 原文地址：O网页链接 ????????                                                            ", 2012-6-29 15:13,3,评论,17,微博 weibo.com,yq82J2AYP
212,"
                                                                                                    看来晒衣服也要注意安全。                                            ",否,"
                                                                                                    【男子深吻坠亡女友 民警感动落泪】26日上午，在泉州泉秀街，一名22岁的女孩在五层天台上晾衣服时不慎摔下，当场身亡，男友闻讯赶来，抱着女友遗体悲痛欲绝，不断呼喊着她的名字。在民警的劝说下，他轻轻的将女友脸上的血迹擦干净，整理好衣服、头发，将女友抱在怀里，送上了最后的深情一吻……????????????                                                            ", 2012-6-29 15:12,10,4,6,微博 weibo.com,yq82fcK1h
213,"
                                                                                                    这个标识再简单常见不过了，但是很容易被人们忽略！但请大家牢记，它是生命的通道！ ????????                                            ",是,无, 2012-6-29 14:03,转发,评论,赞,微博 weibo.com,yq7AblwOL
214,"
                                                                                                    [震惊] 花小钱，买平安！一旦出了伤人事故，那不是花小钱能处理的！                                            ",否,"
                                                                                                    【小心! 空调超龄支架或成“高空炸弹”】夏日气温高，空调使用进入高峰。一些居民楼的空调外机支架已锈迹斑斑，让人不禁担心还能支撑多久。业内人士介绍，空调外机支架的使用年限是6~8年，使用5年以上就有安全隐患。市民最好定期检查一下空调外机支架是否牢固，这不只是保护他人，也会保护自己。 ????????                                                            ", 2012-6-28 15:30,8,3,赞,微博 weibo.com,ypYJ2sPwQ
215,"
                                                                                                    夏天想游泳也要注意自身安全啊！                                            ",否,"
                                                                                                    “游泳肩”是指“肩旋转袖筋腱炎”。如果游完觉得疲累，多是肌肉疲劳，休息后会消失，但如果疼痛加剧持续，就可能发炎，应及时就医。多休息、服消炎药，配合物理治疗，有需要时，可注射针药止痛消炎。中老年人筋腱弹性相对较弱、韧力亦差，更容易出现筋腱炎，运动不要逞强，做好热身很重要。by39健康网 ????????                                                            ", 2012-6-28 10:31,2,评论,赞,微博 weibo.com,ypWLGkODX
216,"
                                                                                                    太惊险了，差一点就上当了，这次是有民警发现，万一没人发现，后果严重。                                            ",否,"
                                                                                                    6月26日下午15时许，一名六旬老汉接到陌生电话，被告知其使用他人身份证件办理多张社保卡，恶意购买大量药品进行倒卖，涉嫌社保卡诈骗，老汉竟按照骗子的指挥在ATM机前一步一步进入英文界面操作汇款，幸好被通州公安分局胡各庄派出所民警范新生及时发现，才保住了10万元养老钱。O网页链接 ????????                                                            ", 2012-6-28 09:25,5,4,赞,微博 weibo.com,ypWkR24bx
217,"
                                                                                                    #每日火情#大家快来看！                                            ",否,"
                                                                                                    #每日火情# ????????                                                            ", 2012-6-28 09:22,1,评论,赞,微博 weibo.com,ypWjMvyIJ
218,"
                                                                                                    早上起来应该喝一杯水：补充水份-补充身体代谢失去的水份；防止便秘-刺激胃肠的蠕动，湿润肠道，促进大便的排泄，防治便秘；冲刷肠胃-洗涤清洁肠胃，冲淡胃酸，减轻胃的刺激，使胃肠保持最佳的状态；清醒大脑-增加血溶量，稀释血液，降低血液稠度，促进血液循环；美容养颜-排出毒素。 ????????                                            ",是,无, 2012-6-28 09:02,转发,评论,赞,微博 weibo.com,ypWbulZAc
219,"
                                                                                                    看起来很不错的样子！                                            ",否,"
                                                                                                    首个胡同立体停车场启用 月租金280元低于预期:经过一年半的施工，本市首个胡同立体停车场在车辇店胡同完工并投入使用，月租金280元。这是本市解决胡同停车难问题的积极探索，旨在缓和机动车增长与胡同空间有限的矛盾O网页链接 ????????                                                            ", 2012-6-28 08:57,1,1,赞,微博 weibo.com,ypW9EkfCT
220,"
                                                                                                    这些消防标识大家见过么？今天#消防员#为大家介绍几种消防标识，多学习一点总是好的。 ????????                                            ",是,无, 2012-6-27 10:54,9,3,赞,微博 weibo.com,ypNuCgY4e
221,"
                                                                                                                                                ",否,"
                                                                                                    #禁毒戒毒歌#【分辨真伪】束束罂粟花，飘荡阵阵芳菲；年轻的朋友，切莫采摘把家归；分清丑和美，辩别白与黑；别听说得天花乱坠，其实他是害人狼狈。一粒摇头丸，五彩缤纷令人昧；年轻的朋友，切莫入口内；分清错与对，辨别人与鬼；就是亲如兄弟姐妹，也不能问心愧。 ????????                                                            ", 2012-6-27 10:37,转发,评论,1,微博 weibo.com,ypNnsqlFK
222,"
                                                                                                    [噢耶]这几天总是下雨了，终于赶上一个晴天，还是把东西都拿出来晒晒吧！要不明天下雨又要发霉了。 ????????                                            ",是,无, 2012-6-27 09:49,7,2,赞,微博 weibo.com,ypN4hFdD9
223,"
                                                                                                    5月25日，贵州省毕节市黔西县境内突降暴雨，造成县城交通中断，部分房屋被淹，照明通信线路瘫痪，数十名群众被困。黔西县消防官兵闻警出动，经过近8小时连续奋战，将被困人员全部救出，并紧急疏散群众200余人。 ????????                                            ",是,无, 2012-6-27 09:43,4,2,赞,微博 weibo.com,ypN1IpX7o
224,"
                                                                                                    #塑料荧光鱼#艺术家们在 Botafogo 海滩上制作了由数以百计废弃塑料瓶制成的三条巨型LED发光鱼。艺术家通过雕像提醒人们回收塑料瓶的重要性，以及随意丢弃塑料瓶会对动物生存造成风险，并且鼓励人们重新思考如何通过回收资源来保护我们的环境。保护环境，人人有责！ ????????                                            ",是,无, 2012-6-27 08:49,2,1,赞,微博 weibo.com,ypMFIoM0U
225,"
                                                                                                    天气闷热有木有？大家一定要注意防暑降温啊！~~~#消防员#送上“降火萌瓜”一枚，给你的炎炎夏日灭灭火吧！~~~ ????????                                            ",是,无, 2012-6-26 15:47,2,1,赞,微博 weibo.com,ypFZ4ASB7
226,"
                                                                                                    这是世界禁毒日，以“手”和“针管”为设计元素的宣传图片，看起来让人揪心！警钟长鸣，远离毒品，珍爱生命！@平安北京 ????????                                            ",是,无, 2012-6-26 15:20,2,评论,赞,微博 weibo.com,ypFO4jCzo
227,"
                                                                                                    动物版#约见网友#，#消防员#提示，第一次见网友时，注意选择自己熟悉的地方，并且每隔一段时间与家人朋友联系一下！见网友这件事情千万要谨慎，不是吓你们哦，只是不希望大家发生图片中的后果! ????????                                            ",是,无, 2012-6-26 14:04,8,5,赞,微博 weibo.com,ypFj52J7v
228,"
                                                                                                    五公里 消防员 测试开始咯 冲阿 男人们 ????????                                            ",是,无, 2012-6-25 15:30,3,7,赞,Weico.iPhone,ypwrDvvLe
229,"
                                                                                                    这些消防标志大家见过没，知道神马意思不？今天#消防员#带大家一起了解这些知识，多学习一点总是好的！ ????????                                            ",是,无, 2012-6-25 14:57,3,评论,赞,微博 weibo.com,ypwease5t
230,"
                                                                                                    空呼 400米训练要开始了 全副武装 好热哦 ????????                                            ",是,无, 2012-6-25 14:53,3,1,1,iPhone客户端,ypwcotESf
231,"
                                                                                                                                                ",否,"
                                                                                                    近期天气炎热，汽车火灾高发，6月1日至19日，119指挥中心已接报汽车火警63起，比去年同期增加12起。造成近期汽车火灾多发的主要原因是汽车缺乏保养，车辆电器件及线路老化，车内化油器等部件漏油、油管封闭不严，加上天气炎热，车内部热量积聚不散，高温引发火灾。大家要及时保养爱车哦~ ????????                                                            ", 2012-6-25 10:28,2,评论,1,微博 weibo.com,ypusRmsTy
232,"
                                                                                                    今天是全国土地日，“土地日”是国务院确定的第一个全国纪念宣传日。中国是世界上第一个为保护土地而设立专门纪念日的国家。今年第二十二个全国土地日宣传主题：“建设高标准基本农田 保障国家粮食安全”。 ????????                                            ",是,无, 2012-6-25 09:24,2,评论,赞,微博 weibo.com,ypu2VAazE
233,"
                                                                                                    一切为了百姓，为了百姓一切，困难时候，拨打119，消防官兵会为你撑起一片晴空！加油！~~~                                            ",否,"
                                                                                                    很多人存在一个误区，一旦遇到急难险重的事，不敢报警，怕收费，这是错误的观念，消防部队既是一支现役部队，也是政府的一个职能部门。一切为了百姓，为了百姓一切，困难时候，拨打119，消防官兵会为你撑起一片晴空。 ????????                                                            ", 2012-6-23 10:59,9,9,赞,iPhone客户端,ypbOIytCO
234,"
                                                                                                    【又闻端午粽飘香】今天是端午节，大家吃了棕子么。公元前340年，楚国大夫屈原面临亡国之痛，在五月五日怀抱大石投汩罗江。龙舟竞渡、吃棕子、喝雄黄酒等风俗，都是从民间祭祀和怀念屈原的旧习俗演变而来。北京市通州区公安消防支队全体官兵祝我们所有的“通心粉”们端午节快乐！ ????????                                            ",是,无, 2012-6-23 10:32,1,1,赞,iPhone客户端,ypbDC3vdx
235,"
                                                                                                    8块5毛钱让所有人流泪！……感动在心中，向伟大的母爱致敬！ ????????                                            ",是,无, 2012-6-21 17:09,转发,6,赞,iPhone客户端,yoVnQ0eTY
236,"
                                                                                                    #消防员#告诉你【粽子不宜凉吃应彻底热透】端午节小长假到了，粽子成为家家餐桌上不可或缺的节日佳品，如何健康吃粽子呢？粽子最好不要凉着吃，吃前要彻底加热。一是糯米和粽子馅都是容易变质的食物，加热不充分，很容易发生食物中毒；二是因为变凉的粽子过油、过黏，更容易引起消化不良。 ????????                                            ",是,无, 2012-6-21 15:49,10,3,赞,微博 weibo.com,yoURbhyEe
237,"
                                                                                                    珍爱生命，远离毒品！                                            ",否,"
                                                                                                    #合成毒品,‘时尚’背后的地狱#她们曾经青春靓丽，他们曾经英姿焕发...可自从染上了毒瘾...看着这些吸毒者前后对比照片，实在触目惊心，珍爱青春，远离毒品！无毒世界我们能做到！ ????????                                                            ", 2012-6-21 15:39,6,1,4,微博 weibo.com,yoUNhA8dh
238,"
                                                                                                    为渴望求知的孩子们而转！                                            ",否,"
                                                                                                    【多1次转发，多1份公平】社会可以不公平，但教育一定要公平！中国有900万贫困儿童，他们一开始就输在了起跑线上！老师不够，书本匮乏，甚至连课桌都没有！现在你每转发1次，@寐mine家居官方微博 就通过 @芒果V基金 捐出2元，支持爱心课桌计划（上限50万）详见O网页链接 1次转发，1份公平！ ????????                                                            ", 2012-6-21 09:54,转发,1,102,专业版微博,yoSwXo9RO
239,"
                                                                                                    一个家的脊梁！敬佩这位好妈妈！                                            ",否,"
                                                                                                    【“爬行妈妈”】她叫 任少云，河南新乡人。身高不足1米，平时出门只能靠双手爬行。她的女儿，是养女。她的丈夫，智力水平只有10岁。她还要养活了年迈的公公。19年来，她用10万公里的“行程”，撑起一个家没有血缘关系的家，并举债把养女“送”进了大学！！ O网页链接 ????????                                                            ", 2012-6-21 09:51,4,1,赞,微博 weibo.com,yoSvXDbaC
240,"
                                                                                                    今天是二十四节气之中的夏至。夏至代表着炎热的夏季正式到来，再过二十多天就是一年中最热的三伏天了。[非常汗]夏季防暑主要注意两个方面：首先是多吃冷食、凉食、瓜果。其次注意夏季蚊虫繁殖，雨水多，易感染痢疾等肠道疾病，因此在夏令饮食中多吃一些大葱、大蒜。 ????????                                            ",是,无, 2012-6-21 09:02,3,1,赞,微博 weibo.com,yoSce0T6Q
241,"
                                                                                                    #消防员#告诉你，如果路是对的，就不怕遥远！~~~ ????????                                            ",是,无, 2012-6-20 08:59,6,1,赞,微博 weibo.com,yoIK9lgU3
242,"
                                                                                                    【端午节知多少】端午节为每年农历五月初五，又称端阳节、午日节、五月节等；端午节是中国汉族人民纪念屈原的传统节日，更有吃粽子，赛龙舟，挂菖蒲、蒿草、艾叶，薰苍术、白芷，喝雄黄酒的习俗。“端午节”为国家法定节假日之一，并列入世界非物质文化遗产名录。童鞋们，你们对端午节知多少呢？ ????????                                            ",是,无, 2012-6-20 08:48,4,评论,赞,微博 weibo.com,yoIFXCLQQ
243,"
                                                                                                    夏天到了，#消防员#给大家提个醒：大汗淋漓，切忌用冷水洗澡，应先擦干汗水，稍微休息后再用温水洗澡。老人，体弱者，高血压，心肺疾病患者减少活动，如有胸闷、气短等症状应及时就医。饮食宜清淡，多喝水或防暑饮品。室内利用空调降温时，温度不宜太低，避免室内外温差过大。 ????????                                            ",是,无, 2012-6-19 11:24,5,1,赞,微博 weibo.com,yoAgCDvEt
244,"
                                                                                                    天气炎热，大家注意防暑降温！                                            ",否,"
                                                                                                    【高温天气女子地铁险些晕倒 民警和工作人员积极帮助】上周日北京出现高温天气,下午4点多一女子在惠新西街南口地铁站下车后,忽因身体不适,险些晕倒。地铁工作人员和站台民警得知该情况立即赶到现场提供帮助,在确认她仅需吃点东西补充体力后,民警又专门出站为其买回食物。天热了,大家注意防暑啊~ ????????                                                            ", 2012-6-19 11:09,转发,评论,赞,微博 weibo.com,yoAaH3QLR
