序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
52,"
                                                                                                                                                ", 2015-7-30 09:50,转发,1,6,微博 weibo.com,CttjfoIge
53,"
                                                                                                    #旅游攻略#【中秋假期火车票开抢！旅行攻略做起来！】中秋假期还远，可是火车票已经开抢了！旅行计划是不是要安排起来？对的时间要去对的地方：新疆喀纳斯，南迦巴瓦，呼伦贝尔嘎鲁图湖，四川米亚罗，贵州安顺屯堡……国内秋天最美的18个地方↓↓为中秋出游收藏！再不旅行就老了！(人民日报 ) ​​​​                                            ", 2015-7-30 09:20,2,1,赞,皮皮时光机,Ctt701Cpm
54,"
                                                                                                    #历史上的今天#九一八事变后，他转学物理，决心学造飞机大炮以振兴中国军力，成为我国两弹一星元勋；抗战后，他放弃美国高薪研究岗位，毅然回国教书；他就任上海大学校长27年间，不拿学校一分钱工资，也没有自己的房子。2010年的今天，中国近代力学之父钱伟长逝世。缅怀，致敬！ ​​​​                                            ", 2015-7-30 08:50,2,评论,1,皮皮时光机,CtsUPiBuh
55,"
                                                                                                    #历史上的今天#1895年的今天，中国现代历史学家钱穆出生。被尊为中国学术界“一代宗师”的他，曾说：“在学校读书，只为离学校求职业做准备，这种读书并不算真读书。离开学校后，不论任何职业、环境而读书，才是必需的，但又是自由的。”钱老推荐的9本书，你读过哪些？ ​​​​                                            ", 2015-7-30 08:20,1,评论,赞,皮皮时光机,CtsIDomKI
56,"
                                                                                                    #天气预报#大家早安！市气象台今日发布的天气预报：晴到多云[阳光] ，午后到夜里局部有时阴有阵雨或雷雨；最高气温35℃到36℃，明晨最低气温27℃左右。 ​​​​                                            ", 2015-7-30 07:40,2,评论,2,南京旅游网站群,CtssnvOtU
57,"
                                                                                                    #心灵鸡汤#年轻的你，迷茫又着急。你想要房子想要汽车，想要旅行想要高品质生活。你不断催促自己成长，却沉不下心来认真读一篇文章；你急切地期待成功，却每次在遇到挫折时提前退缩。既然没有过那些汗水和拼搏，又何必在旁观别人的荣耀与成功时愤愤不平呢？所以，努力吧，别抱怨。明天会更好！ ​​​​                                            ", 2015-7-29 23:09,1,评论,1,皮皮时光机,Ctp70m86O
58,"
                                                                                                    【圈子不同，不必强融】①只有无所事事的人才会觉得孤单，朋友是在志趣相投的领域不经意的偶遇，而不是为了突显自己的人气而随意结识的群体。②真正的朋友，会因为你的美好接受你，而不是因为你的讨好和刻意才将你纳入交往名单。 ​​​​                                            ", 2015-7-29 22:24,6,2,6,南京旅游网站群,CtoOHF3cK
59,"
                                                                                                      科普一下。                                            ", 2015-7-29 21:39,6,1,1993,南京旅游网站群,Ctowr3jmz
60,"
                                                                                                    #光影南京#明城墙·中华门城堡@心火燎缘-徐毓马  ​​​​                                            ", 2015-7-29 20:54,1,评论,1,皮皮时光机,CtoedFKnU
61,"
                                                                                                    #南京旅游#浦口汤泉，素以温泉，苗木著称，有“十里温泉带、百亩九龙湖、千年古银杏、万只白鹭林、亿株雪松林”等生态资源和秀美景观。你去过吗？ O大家好，我叫汤泉，我在南京浦口~ ​​​​                                            ", 2015-7-29 20:09,1,评论,1,皮皮时光机,CtnVV0X5P
