序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
53,"
                                                                                                    【超级黄金周过完中秋再出发 平均能省1/3费用】#川叔身边事#综合各旅游平台数据，今年国庆假期多数国内游行程人均支出3000元—5000元，出境游人均支出高达8000元以上；9月30日到10月4日是价格高峰，10月4日中秋节过完以后出发，平均能少花约1/3费用。所以如果想省钱的话，可以选择错峰出行！ ​​​​                                            ", 9月29日 14:20,8,2,5,微博 weibo.com,Fo3b3itdm
54,"
                                                                                                    【油价今日24时后或上涨 国庆出行可提前加油】#四川服务#新一轮成品油调价窗口将于9月29日24时开启。多家机构预测，国内油价将迎来“二连涨”，或创年内最大涨幅。所以“十一”长假有出行计划的小伙伴们可以在今天下班以后提前加油，节约出行成本！ ​​​​                                            ", 9月29日 13:40,13,2,9,微博 weibo.com,Fo2UOvVyF
55,"
                                                                                                    【世界上最好的运动，是走路！】#午间微语#每天开车上下班，有电梯就不爬楼梯，有座位就不愿站着…世界卫生组织数据显示，全球四分之一的成年人身体活动不足。预防慢性病必须要“动起来”！步行被称为世界上最好的运动。今天，世界步行日，学习科学走路法↓↓转给久坐不动的TA！ ​​​​（人民日报） ​​​​                                            ", 9月29日 13:06,24,3,13,微博 weibo.com,Fo2HhFmIo
56,"
                                                                                                    #手写一份家书将思念寄回家#这么多人围着在干嘛？原来是川叔联合四川邮政@成都熊猫邮局 @E网邮情 @鹏博的家 一起做的#手写一份家书将思念寄回家#中秋送祝福活动。眼前这位同样是今年刚进校的大一新生赵淼淼同学，选了两张可爱的明信片分别给自己姐姐以及高中好朋友寄去祝福。谈及明信片上的内容 ​​​​...展开全文c                                            ", 9月29日 13:05,转发,1,4,微博 weibo.com,Fo2GEn1N0
57,"
                                                                                                    【看着都流口水的红烧羊排】#四川美食#羊肉性温，秋冬季常吃羊肉，可以增加人体热量。四川人喜欢吃羊肉汤锅，但是羊排红烧以后味道也是巴适得惨！而且，做法很简单。香叶和桂皮一定要放！ ​​​​@四川美食搜索 ​​​​                                            ", 9月29日 12:34,97,9,60,微博 weibo.com,Fo2u35rad
58,"
                                                                                                    【四川：“千人计划”和“万人计划”入选者居西部第一】#四川要闻#截至2016年底，全省专业技术人才总量达304.48万人。@四川人社 实行引进人才、自主培养人才和推送人才并重，五年来，累计吸引7.58万名海外人才来川，并以每年10%以上的速度递增。引进800名高端人才和72个顶尖团队，国家“千人计划 ​​​​...展开全文c                                            ", 9月29日 12:11,10,2,5,微博 weibo.com,Fo2kT8sRs
59,"
                                                                                                    #手写一份家书将思念寄回家#第二站——四川大学江安校区，11:13分首张明信片已经寄出！寄信主人张语帆说，今年回不了家，所以想给爸爸妈妈寄一张明信片表达对他们的思念。来来来快来把思念写出来，川叔联合四川邮政@成都熊猫邮局 @E网邮情 @鹏博的家 和四川大学小伙伴@SCU-EMan 帮你送到手！今 ​​​​...展开全文c                                            ", 9月29日 11:56,转发,1,5,微博 weibo.com,Fo2eOkQoD
60,"
                                                                                                    【61周年校庆 电子科大神秘校友3亿捐建一座楼】别人家的校友来了!电子科技大学61周年校庆之际，神秘校友送上豪礼:将出资捐建一座占地面积约7300平方米，价值超3亿元的“宣邦楼”。据透露,“宣邦楼”三字中，有一个字与捐赠者本人有关。28日，楼宇捐赠仪式在清水河校区举行，但捐建校友并未出席。 ​​​​                                            ", 9月29日 11:01,42,112,557,微博 weibo.com,Fo1SoCkR0
61,"
                                                                                                    【今年中秋十五的月亮十七圆 最圆时出现在10月6日凌晨】#川叔身边事#中秋将至，月色如何？据预测，今年中秋十五的月亮十七圆，中国的月亮比外国圆。月亮最圆时出现在10月6日的2时40分，而且由于月亮距离地球更近，我国可以目睹到月亮的视直径更大。今年你和谁一起在哪儿赏月？ ​​​​                                            ", 9月29日 10:55,17,8,11,微博 weibo.com,Fo1PPDLwP
62,"
                                                                                                    【天府新区59个项目、简阳市26个项目集中开工】#连线市州#昨日，天府新区鹿溪智谷重大项目暨中科院光电所项目共59个项目、简阳市秋季重大项目共26个同时举行集中开工仪式，总投资分别为515亿元和211.4亿元。 ​​​​                                            ", 9月29日 10:40,7,3,8,微博 weibo.com,Fo1JKCvue
